y3_hhid,gardenid,plotid,crop_loss,crop_loss_reason_rain_excess,crop_loss_reason_rain_little,crop_loss_reason_insects,crop_loss_reason_disease,crop_loss_reason_weeds,crop_loss_reason_hail,crop_loss_reason_floods,crop_loss_reason_frost,crop_loss_reason_animals,crop_loss_reason_locust,crop_loss_reason_birds,crop_loss_reason_shortage,crop_loss_reason_fertility,crop_loss_reason_security,crop_loss_reason_spoiled,crop_loss_reason_other,area_loss,area_loss_reason_drought,area_loss_reason_insects,area_loss_reason_animals,area_loss_reason_theft,area_loss_reason_disease,area_loss_reason_labor,area_loss_reason_other,area_loss_reason_rains,area_loss_reason_floods,area_loss_reason_fire,area_loss_reason_not_finished,pure_stand,pure_stand_maize,entire_plot_planted,harvest_completed,planting_month,planting_year,harvesting_month_start,harvesting_month_end,area_planted_with_crop,kgs_harvested,plot_area_ha,first_crop_planted,second_crop_planted,third_crop_planted,fourth_crop_planted,fifth_crop_planted,soil_type,soil_quality,plot_slope,month_planted_plot,half_month_planted_plot,plot_area_gps,area_planted,cultivated,season,crop_cutting,area_harvested,crop_loss_ha,area_harvested_with_crop,plot_elevation,plot_twi,hh_gps_lat,hh_gps_long,annual_temp,annual_precip,ea_id,region,district,ta_code,reside
1613-003,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,5.5,5.5,2,0,.02,MAIZE,PIGEONPEA(NANDOLO),,,,Clay (Katondo),Fair,Flat,DECEMBER,1ST HALF,1,.039999999,1,Rainy,,,,,710,13,,,,,30806611,South,Mulanje,6,RURAL
1613-004,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,0,0,1,1,11,,5,5,2,0,.4,MAIZE,PIGEONPEA(NANDOLO),,,,Clay (Katondo),Good,Flat,NOVEMBER,2ND HALF,1,.80000001,1,Rainy,,,,,700,18,-15.8284,35.3532,218,1546,30806611,South,Mulanje,6,RURAL
1614-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,1.8,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,170,12,-16.6,34.9673,259,938,31001749,South,Chikwawa,1,RURAL
1614-001,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,1.44,PEARL MILLET(MCHEWERE),,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,130,15,-16.6,34.9673,259,938,31001749,South,Chikwawa,1,RURAL
1615-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.4400000000000001,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,130,13,-16.6,34.9673,259,938,31001749,South,Chikwawa,1,RURAL
1616-001,RG03,R02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.2,,,,,,Clay (Katondo),Good,Flat,,,1,,0,Rainy,,,,,710,15,-15.987926,35.522271,219,1827,30806611,South,Mulanje,6,URBAN
1616-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4,4.5,2,80.01389312744141,.376,MAIZE,PIGEONPEA(NANDOLO),,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Moderate slope,JANUARY,2ND HALF,1,.75199997,1,Rainy,,,,,710,15,-15.987926,35.522271,219,1827,30806611,South,Mulanje,6,URBAN
1616-001,RG03,R03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.056,,,,,,,,,,,1,,0,Rainy,,,,,710,15,-15.987926,35.522271,219,1827,30806611,South,Mulanje,6,URBAN
1616-001,DG01,D01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,3,,6.5,6.5,1.75,0,.12,MAIZE,SWEET POTATO,OTHER (SPECIFY),,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Slight slope,MARCH,2ND HALF,1,.20999999,1,Dry,,,,,710,17,-15.987926,35.522271,219,1827,30806611,South,Mulanje,6,URBAN
1616-001,RG03,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4,4,1.875,53.34259414672852,.12,MAIZE,PIGEONPEA(NANDOLO),,,,Clay (Katondo),Good,Flat,DECEMBER,1ST HALF,1,.22499999,1,Rainy,,,,,710,15,-15.987926,35.522271,219,1827,30806611,South,Mulanje,6,URBAN
1616-001,DG01,T01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,17,-15.987926,35.522271,219,1827,30806611,South,Mulanje,6,URBAN
1616-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,12,,3.5,3.5,2,0,.044,MAIZE,SORGHUM,,,,Sandy (Mchenga),Poor,Flat,DECEMBER,1ST HALF,1,.088,1,Rainy,,,,,710,14,-15.987926,35.522271,219,1827,30806611,South,Mulanje,6,URBAN
1616-001,RG01,R02,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4.5,4.5,2,.5,.092,MAIZE,PIGEONPEA(NANDOLO),,,,Sandy (Mchenga),Poor,Flat,DECEMBER,1ST HALF,1,.184,1,Rainy,,,,,710,14,-15.987926,35.522271,219,1827,30806611,South,Mulanje,6,URBAN
1616-003,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,1,12,,7,7,0,312.1875,.8720000000000001,PIGEONPEA(NANDOLO),,,,,Clay (Katondo),Good,Moderate slope,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,710,12,-14.734307,35.815343,234,1061,30806611,South,Mulanje,6,RURAL
1617-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,4,4,1,0,.24,PEARL MILLET(MCHEWERE),,,,,Sandy (Mchenga),Poor,Flat,DECEMBER,2ND HALF,1,.23999999,1,Rainy,,,,,170,13,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1617-001,RG03,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.4400000000000001,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,170,13,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1617-001,RG04,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.28,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,170,13,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1617-001,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.6000000000000001,COTTON,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,170,13,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1618-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,5.5,5.5,3.5,53.34259414672852,.532,MAIZE,SORGHUM,PIGEONPEA(NANDOLO),SUNFLOWER,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Slight slope,DECEMBER,2ND HALF,1,1.862,1,Rainy,,,,,710,17,-15.8284,35.3532,218,1519,30806611,South,Mulanje,6,RURAL
1618-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,5.5,5.5,2,0,.056,MAIZE,PIGEONPEA(NANDOLO),,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Slight slope,DECEMBER,2ND HALF,1,.112,1,Rainy,,,,,710,14,-15.8284,35.3532,218,1519,30806611,South,Mulanje,6,RURAL
1619-001,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,4,4,1.25,0,1.736,SORGHUM,MAIZE,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,1ST HALF,1,2.1700001,1,Rainy,,,,,140,14,-16.6,34.9673,258,937,31001749,South,Chikwawa,1,RURAL
1619-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,40,.9039999999999999,COTTON,,,,,Sandy (Mchenga),Good,Slight slope,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,160,15,-16.6,34.9673,258,937,31001749,South,Chikwawa,1,RURAL
1620-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4,4,3,53.34259414672852,.22,MAIZE,PIGEONPEA(NANDOLO),SORGHUM,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,1ST HALF,1,.66000003,1,Rainy,,,,,720,17,-15.8284,35.3532,218,1500,30806611,South,Mulanje,6,RURAL
1620-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4,4,3,0,.112,MAIZE,SORGHUM,PIGEONPEA(NANDOLO),,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Slight slope,DECEMBER,1ST HALF,1,.336,1,Rainy,,,,,720,14,-15.8284,35.3532,218,1500,30806611,South,Mulanje,6,RURAL
1621-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,11,,5,5,2,0,.504,PEARL MILLET(MCHEWERE),SORGHUM,,,,Clay (Katondo),Good,Slight slope,NOVEMBER,1ST HALF,1,1.008,1,Rainy,,,,,150,17,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1621-001,RG03,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,11,,4,4,0,0,.276,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,180,13,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1621-001,DG01,D01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,1,7,,10,10,0,0,,MAIZE,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,JULY,1ST HALF,0,,1,Dry,,,,,,,,,,,31001749,South,Chikwawa,1,RURAL
1621-001,RG04,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,11,,4,4,0,0,.208,PEARL MILLET(MCHEWERE),,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,NOVEMBER,1ST HALF,1,0,1,Rainy,,,,,170,13,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1621-001,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.384,SORGHUM,,,,,Clay (Katondo),Good,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,160,14,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1622-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,12,,5.5,5.5,2,0,.068,MAIZE,SORGHUM,,,,Sandy (Mchenga),Good,Flat,DECEMBER,2ND HALF,1,.13600001,1,Rainy,,,,,710,14,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-001,TG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,14,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-001,RG04,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,12,,5.5,5.5,2,0,.08,MAIZE,PIGEONPEA(NANDOLO),,,,Other (Specify),Fair,Slight slope,DECEMBER,2ND HALF,1,.16,1,Rainy,,,,,710,17,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-001,RG03,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,12,,5.5,5.5,2,0,.376,MAIZE,PIGEONPEA(NANDOLO),,,,Sandy (Mchenga),Good,Slight slope,DECEMBER,2ND HALF,1,.75199997,1,Rainy,,,,,710,15,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,12,,5.5,5.5,2,0,.036,MAIZE,SORGHUM,,,,Sandy (Mchenga),Good,Slight slope,DECEMBER,2ND HALF,1,.071999997,1,Rainy,,,,,710,14,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-003,DG01,D01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,6,,7,9,2,25,.076,MAIZE,TOMATO,,,,Clay (Katondo),Fair,Slight slope,JUNE,2ND HALF,1,.152,1,Dry,,,,,710,14,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-003,RG03,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,6.5,,4.5,4.5,2,0,.5519999999999999,MAIZE,SORGHUM,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Moderate slope,DECEMBER,1ST HALF,1,1.104,1,Rainy,,,,,740,13,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-003,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,1,,5,5,2.75,10,.036,MAIZE,SORGHUM,PIGEONPEA(NANDOLO),,,Clay (Katondo),Fair,Slight slope,DECEMBER,1ST HALF,1,.098999999,1,Rainy,,,,,710,15,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-003,RG04,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,1,,5,5,3,0,.504,MAIZE,SORGHUM,PIGEONPEA(NANDOLO),,,Clay (Katondo),Good,Slight slope,DECEMBER,1ST HALF,1,1.512,1,Rainy,,,,,730,19,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1622-003,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,1,,5,5,3,0,.02,MAIZE,SORGHUM,PIGEONPEA(NANDOLO),,,Sandy (Mchenga),Good,Slight slope,DECEMBER,1ST HALF,1,.059999999,1,Rainy,,,,,710,15,-15.8284,35.3532,218,1510,30806611,South,Mulanje,6,RURAL
1623-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,10,,4,4,0,150,.38,COTTON,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,OCTOBER,2ND HALF,1,0,1,Rainy,,,,,160,12,-16.6,34.9673,257,949,31001749,South,Chikwawa,1,RURAL
1623-001,RG01,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,10,,4,4,0,0,.336,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,OCTOBER,2ND HALF,1,0,1,Rainy,,,,,160,12,-16.6,34.9673,257,949,31001749,South,Chikwawa,1,RURAL
1623-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,,,,0,0,.8,,,,,,Clay (Katondo),Good,Flat,,,0,0,0,Rainy,,,,,,,,,,,31001749,South,Chikwawa,1,RURAL
1624-001,RG01,R01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,Clay (Katondo),Good,Flat,,,1,,0,Rainy,,,,,140,13,-16.6,34.9673,258,937,31001749,South,Chikwawa,1,RURAL
1625-001,RG05,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,6,6,4,0,.084,MAIZE,SORGHUM,SUNFLOWER,PIGEONPEA(NANDOLO),,Sandy (Mchenga),Poor,Flat,DECEMBER,1ST HALF,1,.336,1,Rainy,,,,,710,14,-15.8284,35.3532,218,1519,30806611,South,Mulanje,6,RURAL
1625-001,RG03,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,5,5,3,53.34259414672852,.396,MAIZE,SORGHUM,TOMATO,SUNFLOWER,,Clay (Katondo),Good,Slight slope,DECEMBER,1ST HALF,1,1.188,1,Rainy,,,,,710,14,-15.8284,35.3532,218,1519,30806611,South,Mulanje,6,RURAL
1625-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,6,6,2.75,2,.048,MAIZE,SORGHUM,PIGEONPEA(NANDOLO),,,Sandy (Mchenga),Good,Slight slope,DECEMBER,2ND HALF,1,.132,1,Rainy,,,,,710,17,-15.8284,35.3532,218,1519,30806611,South,Mulanje,6,RURAL
1625-001,RG04,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,5,5,2,0,.056,MAIZE,SORGHUM,,,,Sandy (Mchenga),Fair,Slight slope,DECEMBER,1ST HALF,1,.112,1,Rainy,,,,,710,15,-15.8284,35.3532,218,1519,30806611,South,Mulanje,6,RURAL
1625-001,RG06,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,5,5.5,4,10,.336,MAIZE,SUNFLOWER,PIGEONPEA(NANDOLO),SORGHUM,,Sandy (Mchenga),Fair,Moderate slope,DECEMBER,1ST HALF,1,1.344,1,Rainy,,,,,710,15,-15.8284,35.3532,218,1519,30806611,South,Mulanje,6,RURAL
1625-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,1,12,,5,5,1.375,5,.08,SORGHUM,SUNFLOWER,,,,Sandy (Mchenga),Poor,Moderate slope,DECEMBER,2ND HALF,1,.11,1,Rainy,,,,,710,14,-15.8284,35.3532,218,1519,30806611,South,Mulanje,6,RURAL
1626-001,RG03,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.7200000000000001,SORGHUM,,,,,Clay (Katondo),Good,Slight slope,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,150,14,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1626-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.4440000000000001,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Slight slope,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,150,19,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1626-001,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.6400000000000001,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Slight slope,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,150,14,-16.6,34.9673,258,931,31001749,South,Chikwawa,1,RURAL
1628-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,3.5,3.5,1.5,23,.032,MAIZE,TOBACCO,,,,Sandy (Mchenga),Fair,Moderate slope,DECEMBER,2ND HALF,1,.048,1,Rainy,,,,,720,14,-15.8284,35.3532,218,1500,30806611,South,Mulanje,6,RURAL
1628-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,5,5,3,75,.152,MAIZE,SORGHUM,PIGEONPEA(NANDOLO),,,Other (Specify),Fair,Flat,DECEMBER,2ND HALF,1,.456,1,Rainy,,,,,720,14,-15.8284,35.3532,218,1500,30806611,South,Mulanje,6,RURAL
1628-001,RG03,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4.5,4.5,2,30,.228,MAIZE,SORGHUM,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,DECEMBER,2ND HALF,1,.456,1,Rainy,,,,,720,13,-15.8284,35.3532,218,1500,30806611,South,Mulanje,6,RURAL
1628-001,RG03,R02,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,12,,5,5,0,0,.104,SUNFLOWER,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,720,13,-15.8284,35.3532,218,1500,30806611,South,Mulanje,6,RURAL
1628-001,RG04,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4.5,4.5,2,20,.092,MAIZE,SORGHUM,,,,Sandy (Mchenga),Fair,Moderate slope,DECEMBER,2ND HALF,1,.184,1,Rainy,,,,,720,14,-15.8284,35.3532,218,1500,30806611,South,Mulanje,6,RURAL
1628-001,RG02,D01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,7,,,,0,97.125,.128,SWEET POTATO,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,JULY,2ND HALF,1,0,1,Dry,,,,,720,14,-15.8284,35.3532,218,1500,30806611,South,Mulanje,6,RURAL
1629-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,11,,3,3.5,2,36.85499954223633,.008,MAIZE,NKHWANI,,,,Clay (Katondo),Poor,Flat,NOVEMBER,2ND HALF,1,.016000001,1,Rainy,,,,,650,13,-15.994325,35.487081,219,1843,30806611,South,Mulanje,6,URBAN
1629-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,1,11,,4,4,0,160.0277862548828,.072,MAIZE,,,,,Clay (Katondo),Good,Slight slope,NOVEMBER,2ND HALF,1,0,1,Rainy,,,,,620,14,-15.994325,35.487081,219,1843,30806611,South,Mulanje,6,URBAN
1629-006,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,5.5,5.5,1.75,160.0277862548828,.28,MAIZE,PIGEONPEA(NANDOLO),,,,Clay (Katondo),Good,Flat,DECEMBER,1ST HALF,1,.49000001,1,Rainy,,,,,730,15,-15.8284,35.3532,218,1475,30806611,South,Mulanje,6,RURAL
1629-006,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,6,6,2.75,4,.548,MAIZE,SORGHUM,PIGEONPEA(NANDOLO),,,Clay (Katondo),Good,Flat,DECEMBER,1ST HALF,1,1.507,1,Rainy,,,,,730,15,-15.8284,35.3532,218,1475,30806611,South,Mulanje,6,RURAL
1630-001,RG03,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.264,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,170,15,-16.6,34.9673,258,937,31001749,South,Chikwawa,1,RURAL
1630-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.576,PEARL MILLET(MCHEWERE),,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,140,13,-16.6,34.9673,258,937,31001749,South,Chikwawa,1,RURAL
1630-001,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.212,COTTON,,,,,Clay (Katondo),Good,Flat,FEBRUARY,1ST HALF,1,0,1,Rainy,,,,,160,14,-16.6,34.9673,258,937,31001749,South,Chikwawa,1,RURAL
1630-003,RG01,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.54,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Poor,Slight slope,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,240,15,-16.690829,34.929579,251,948,31001749,South,Chikwawa,1,RURAL
1630-003,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,0,1,12,,4,4,0,0,.5599999999999999,MAIZE,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Poor,Slight slope,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,240,15,-16.690829,34.929579,251,948,31001749,South,Chikwawa,1,RURAL
1632-001,RG01,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,58,.388,COTTON,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Moderate slope,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,130,15,-16.6,34.9673,259,942,31001749,South,Chikwawa,1,RURAL
1632-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,1.392,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Moderate slope,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,130,15,-16.6,34.9673,259,942,31001749,South,Chikwawa,1,RURAL
1633-001,RG03,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,11,,5,6,2.25,160.0277862548828,.868,MAIZE,SORGHUM,SUNFLOWER,,,Clay (Katondo),Fair,Flat,NOVEMBER,2ND HALF,1,1.9529999,1,Rainy,,,,,710,16,-15.8284,35.3532,218,1503,30806611,South,Mulanje,6,RURAL
1633-001,RG02,D01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,1,4,,7,8,0,0,,TOMATO,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Slight slope,APRIL,2ND HALF,0,,1,Dry,,,,,720,19,-15.8284,35.3532,218,1503,30806611,South,Mulanje,6,RURAL
1633-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,11.5,,4,4,2,25,.08,MAIZE,SUNFLOWER,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Moderate slope,NOVEMBER,2ND HALF,1,.16,1,Rainy,,,,,720,15,-15.8284,35.3532,218,1503,30806611,South,Mulanje,6,RURAL
1633-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4,5,3,25,.14,MAIZE,PIGEONPEA(NANDOLO),SUNFLOWER,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Slight slope,NOVEMBER,2ND HALF,1,.41999999,1,Rainy,,,,,720,19,-15.8284,35.3532,218,1503,30806611,South,Mulanje,6,RURAL
1633-001,RG04,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,0,12,,4,5,3,0,.144,MAIZE,PIGEONPEA(NANDOLO),SUNFLOWER,,,Sandy (Mchenga),Good,Moderate slope,NOVEMBER,2ND HALF,1,.43200001,1,Rainy,,,,,720,18,-15.8284,35.3532,218,1503,30806611,South,Mulanje,6,RURAL
1634-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,0,.968,SORGHUM,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,190,13,-16.6,34.9673,256,936,31001749,South,Chikwawa,1,RURAL
